time, x, y, centre_left_distance, centre_right_distance, nu
9580, 0.0328489, 725.539, 450, 150, 75
9590, 0.0328489, 725.546, 450, 150, 75
9600, 0.0328489, 724.951, 450, 150, 75
9610, 0.0328489, 724.37, 450, 150, 75
9620, 0.0328489, 724.326, 450, 150, 75
9630, 0.0328489, 724.219, 450, 150, 75
9640, 0.0328489, 723.892, 450, 150, 75
9650, 0.0328489, 723.528, 450, 150, 75
9660, 0.0328489, 723.236, 450, 150, 75
9670, 0.0328489, 723.121, 450, 150, 75
9680, 0.0328489, 723.141, 450, 150, 75
9690, 0.0328489, 722.952, 450, 150, 75
9700, 0.0328489, 722.711, 450, 150, 75
9710, 0.0328489, 722.552, 450, 150, 75
9720, 0.0328489, 722.289, 450, 150, 75
9730, 0.0328489, 721.62, 450, 150, 75
9740, 0.0328489, 720.86, 450, 150, 75
9750, 0.0328489, 720.352, 450, 150, 75
9760, 0.0328489, 720.202, 450, 150, 75
9770, 0.0328489, 719.942, 450, 150, 75
9780, 0.0328489, 719.786, 450, 150, 75
9790, 0.0328489, 719.895, 450, 150, 75
9800, 0.0328489, 720.022, 450, 150, 75
9810, 0.0328489, 720.313, 450, 150, 75
9820, 0.0328489, 720.289, 450, 150, 75
9830, 0.0328489, 719.887, 450, 150, 75
9840, 0.0328489, 719.501, 450, 150, 75
9850, 0.0328489, 719.115, 450, 150, 75
9860, 0.0328489, 718.929, 450, 150, 75
9870, 0.0328489, 718.987, 450, 150, 75
9880, 0.0328489, 719.312, 450, 150, 75
9890, 0.0328489, 719.657, 450, 150, 75
9900, 0.0328489, 719.671, 450, 150, 75
9910, 0.0328489, 719.813, 450, 150, 75
9920, 0.0328489, 719.967, 450, 150, 75
9930, 0.0328489, 719.812, 450, 150, 75
9940, 0.0328489, 719.442, 450, 150, 75
9950, 0.0328489, 719.412, 450, 150, 75
9960, 0.0328489, 719.435, 450, 150, 75
9970, 0.0328489, 719.429, 450, 150, 75
9980, 0.0328489, 719.616, 450, 150, 75
9990, 0.0328489, 719.823, 450, 150, 75
10, 0.00994207, 500.522, 450, 150, 75
20, 0.00994207, 500.775, 450, 150, 75
30, 0.00994207, 500.441, 450, 150, 75
40, 0.00994207, 499.676, 450, 150, 75
50, 0.00994207, 498.814, 450, 150, 75
60, 0.00994207, 498.198, 450, 150, 75
70, 0.00994207, 496.95, 450, 150, 75
80, 0.00994207, 495.309, 450, 150, 75
90, 0.00994207, 494.317, 450, 150, 75
100, 0.00994207, 493.457, 450, 150, 75
110, 0.00994207, 492.446, 450, 150, 75
120, 0.00994207, 491.241, 450, 150, 75
130, 0.00994207, 490.183, 450, 150, 75
140, 0.00994207, 489.04, 450, 150, 75
150, 0.00994207, 487.596, 450, 150, 75
160, 0.00994207, 486.413, 450, 150, 75
170, 0.00994207, 485.026, 450, 150, 75
180, 0.00994207, 483.269, 450, 150, 75
190, 0.00994207, 481.676, 450, 150, 75
200, 0.00994207, 480.806, 450, 150, 75
210, 0.00994207, 480.293, 450, 150, 75
220, 0.00994207, 479.644, 450, 150, 75
230, 0.00994207, 479.06, 450, 150, 75
240, 0.00994207, 478.226, 450, 150, 75
250, 0.00994207, 477.244, 450, 150, 75
260, 0.00994207, 475.971, 450, 150, 75
270, 0.00994207, 474.569, 450, 150, 75
280, 0.00994207, 473.106, 450, 150, 75
290, 0.00994207, 471.545, 450, 150, 75
300, 0.00994207, 469.603, 450, 150, 75
310, 0.00994207, 467.49, 450, 150, 75
320, 0.00994207, 465.738, 450, 150, 75
330, 0.00994207, 464.184, 450, 150, 75
340, 0.00994207, 462.165, 450, 150, 75
350, 0.00994207, 460.019, 450, 150, 75
360, 0.00994207, 458.169, 450, 150, 75
370, 0.00994207, 456.683, 450, 150, 75
380, 0.00994207, 455.602, 450, 150, 75
390, 0.00994207, 453.867, 450, 150, 75
400, 0.00994207, 452.223, 450, 150, 75
410, 0.00994207, 451.344, 450, 150, 75
420, 0.00994207, 450.407, 450, 150, 75
430, 0.00994207, 448.971, 450, 150, 75
440, 0.00994207, 447.393, 450, 150, 75
450, 0.00994207, 445.734, 450, 150, 75
460, 0.00994207, 443.239, 450, 150, 75
470, 0.00994207, 440.203, 450, 150, 75
480, 0.00994207, 437.967, 450, 150, 75
490, 0.00994207, 436.554, 450, 150, 75
500, 0.00994207, 435.208, 450, 150, 75
510, 0.00994207, 433.775, 450, 150, 75
520, 0.00994207, 432.252, 450, 150, 75
530, 0.00994207, 430.551, 450, 150, 75
540, 0.00994207, 429.055, 450, 150, 75
550, 0.00994207, 427.801, 450, 150, 75
560, 0.00994207, 426.805, 450, 150, 75
570, 0.00994207, 425.79, 450, 150, 75
580, 0.00994207, 424.39, 450, 150, 75
590, 0.00994207, 422.858, 450, 150, 75
600, 0.00994207, 420.992, 450, 150, 75
610, 0.00994207, 419.154, 450, 150, 75
620, 0.00994207, 417.629, 450, 150, 75
630, 0.00994207, 416.16, 450, 150, 75
640, 0.00994207, 414.808, 450, 150, 75
650, 0.00994207, 412.55, 450, 150, 75
660, 0.00994207, 410.843, 450, 150, 75
670, 0.00994207, 409.892, 450, 150, 75
680, 0.00994207, 409.644, 450, 150, 75
690, 0.00994207, 408.816, 450, 150, 75
700, 0.00994207, 407.624, 450, 150, 75
710, 0.00994207, 406.593, 450, 150, 75
720, 0.00994207, 405.552, 450, 150, 75
730, 0.00994207, 404.028, 450, 150, 75
740, 0.00994207, 402.506, 450, 150, 75
750, 0.00994207, 401.436, 450, 150, 75
760, 0.00994207, 400.482, 450, 150, 75
770, 0.00994207, 399.608, 450, 150, 75
780, 0.00994207, 398.435, 450, 150, 75
790, 0.00994207, 397.358, 450, 150, 75
800, 0.00994207, 396.233, 450, 150, 75
810, 0.00994207, 395.871, 450, 150, 75
820, 0.00994207, 394.918, 450, 150, 75
830, 0.00994207, 393.578, 450, 150, 75
840, 0.00994207, 392.097, 450, 150, 75
850, 0.00994207, 390.254, 450, 150, 75
860, 0.00994207, 388.25, 450, 150, 75
870, 0.00994207, 386.718, 450, 150, 75
880, 0.00994207, 385.112, 450, 150, 75
890, 0.00994207, 383.593, 450, 150, 75
900, 0.00994207, 382.387, 450, 150, 75
910, 0.00994207, 381.392, 450, 150, 75
920, 0.00994207, 380.415, 450, 150, 75
930, 0.00994207, 378.813, 450, 150, 75
940, 0.00994207, 377.663, 450, 150, 75
950, 0.00994207, 376.928, 450, 150, 75
960, 0.00994207, 376.137, 450, 150, 75
970, 0.00994207, 375.294, 450, 150, 75
980, 0.00994207, 374.465, 450, 150, 75
990, 0.00994207, 374.12, 450, 150, 75
1000, 0.00994207, 374.522, 450, 150, 75
1010, 0.00994207, 375.027, 450, 150, 75
1020, 0.00994207, 375.044, 450, 150, 75
1030, 0.00994207, 375.206, 450, 150, 75
1040, 0.00994207, 375.802, 450, 150, 75
1050, 0.00994207, 376.641, 450, 150, 75
1060, 0.00994207, 377.163, 450, 150, 75
1070, 0.00994207, 377.011, 450, 150, 75
1080, 0.00994207, 376.203, 450, 150, 75
1090, 0.00994207, 375.09, 450, 150, 75
1100, 0.00994207, 374.13, 450, 150, 75
1110, 0.00994207, 373.16, 450, 150, 75
1120, 0.00994207, 371.904, 450, 150, 75
1130, 0.00994207, 370.727, 450, 150, 75
1140, 0.00994207, 369.509, 450, 150, 75
1150, 0.00994207, 368.839, 450, 150, 75
1160, 0.00994207, 368.485, 450, 150, 75
1170, 0.00994207, 367.873, 450, 150, 75
1180, 0.00994207, 367.134, 450, 150, 75
1190, 0.00994207, 366.447, 450, 150, 75
1200, 0.00994207, 365.416, 450, 150, 75
1210, 0.00994207, 364.63, 450, 150, 75
1220, 0.00994207, 363.593, 450, 150, 75
1230, 0.00994207, 363.252, 450, 150, 75
1240, 0.00994207, 362.96, 450, 150, 75
1250, 0.00994207, 362.207, 450, 150, 75
1260, 0.00994207, 361.728, 450, 150, 75
1270, 0.00994207, 361.601, 450, 150, 75
1280, 0.00994207, 361.92, 450, 150, 75
1290, 0.00994207, 362.624, 450, 150, 75
1300, 0.00994207, 362.875, 450, 150, 75
1310, 0.00994207, 363.18, 450, 150, 75
1320, 0.00994207, 363.305, 450, 150, 75
1330, 0.00994207, 363.566, 450, 150, 75
1340, 0.00994207, 364.135, 450, 150, 75
1350, 0.00994207, 364.728, 450, 150, 75
1360, 0.00994207, 365.661, 450, 150, 75
1370, 0.00994207, 366.473, 450, 150, 75
1380, 0.00994207, 366.745, 450, 150, 75
1390, 0.00994207, 367.032, 450, 150, 75
1400, 0.00994207, 367.23, 450, 150, 75
1410, 0.00994207, 366.941, 450, 150, 75
1420, 0.00994207, 366.246, 450, 150, 75
1430, 0.00994207, 365.246, 450, 150, 75
1440, 0.00994207, 364.23, 450, 150, 75
1450, 0.00994207, 362.469, 450, 150, 75
1460, 0.00994207, 360.544, 450, 150, 75
1470, 0.00994207, 358.608, 450, 150, 75
1480, 0.00994207, 356.055, 450, 150, 75
1490, 0.00994207, 353.772, 450, 150, 75
1500, 0.00994207, 351.757, 450, 150, 75
1510, 0.00994207, 349.981, 450, 150, 75
1520, 0.00994207, 348.02, 450, 150, 75
1530, 0.00994207, 346.034, 450, 150, 75
1540, 0.00994207, 344.084, 450, 150, 75
1550, 0.00994207, 341.829, 450, 150, 75
1560, 0.00994207, 339.43, 450, 150, 75
1570, 0.00994207, 337.71, 450, 150, 75
1580, 0.00994207, 336.28, 450, 150, 75
1590, 0.00994207, 335.929, 450, 150, 75
1600, 0.00994207, 335.634, 450, 150, 75
1610, 0.00994207, 335.404, 450, 150, 75
1620, 0.00994207, 335.94, 450, 150, 75
1630, 0.00994207, 337.132, 450, 150, 75
1640, 0.00994207, 337.719, 450, 150, 75
1650, 0.00994207, 338.371, 450, 150, 75
1660, 0.00994207, 339.523, 450, 150, 75
1670, 0.00994207, 341.432, 450, 150, 75
1680, 0.00994207, 343.092, 450, 150, 75
1690, 0.00994207, 344.271, 450, 150, 75
1700, 0.00994207, 344.915, 450, 150, 75
1710, 0.00994207, 345.003, 450, 150, 75
1720, 0.00994207, 344.503, 450, 150, 75
1730, 0.00994207, 343.232, 450, 150, 75
1740, 0.00994207, 342.425, 450, 150, 75
1750, 0.00994207, 341.925, 450, 150, 75
1760, 0.00994207, 341.709, 450, 150, 75
1770, 0.00994207, 341.256, 450, 150, 75
1780, 0.00994207, 340.116, 450, 150, 75
1790, 0.00994207, 339.154, 450, 150, 75
1800, 0.00994207, 337.935, 450, 150, 75
1810, 0.00994207, 336.61, 450, 150, 75
1820, 0.00994207, 335.383, 450, 150, 75
1830, 0.00994207, 334.372, 450, 150, 75
1840, 0.00994207, 333.374, 450, 150, 75
1850, 0.00994207, 332.625, 450, 150, 75
1860, 0.00994207, 331.605, 450, 150, 75
1870, 0.00994207, 330.95, 450, 150, 75
1880, 0.00994207, 329.527, 450, 150, 75
1890, 0.00994207, 328.602, 450, 150, 75
1900, 0.00994207, 328.04, 450, 150, 75
1910, 0.00994207, 326.894, 450, 150, 75
1920, 0.00994207, 325.746, 450, 150, 75
1930, 0.00994207, 324.199, 450, 150, 75
1940, 0.00994207, 322.292, 450, 150, 75
1950, 0.00994207, 320.84, 450, 150, 75
1960, 0.00994207, 319.428, 450, 150, 75
1970, 0.00994207, 318.229, 450, 150, 75
1980, 0.00994207, 317.514, 450, 150, 75
1990, 0.00994207, 317.117, 450, 150, 75
2000, 0.00994207, 317.21, 450, 150, 75
2010, 0.00994207, 316.44, 450, 150, 75
2020, 0.00994207, 315.337, 450, 150, 75
2030, 0.00994207, 314.517, 450, 150, 75
2040, 0.00994207, 313.503, 450, 150, 75
2050, 0.00994207, 312.344, 450, 150, 75
2060, 0.00994207, 311.137, 450, 150, 75
2070, 0.00994207, 309.749, 450, 150, 75
2080, 0.00994207, 308.491, 450, 150, 75
2090, 0.00994207, 307.323, 450, 150, 75
2100, 0.00994207, 306.425, 450, 150, 75
2110, 0.00994207, 305.442, 450, 150, 75
2120, 0.00994207, 304.052, 450, 150, 75
2130, 0.00994207, 302.809, 450, 150, 75
2140, 0.00994207, 301.666, 450, 150, 75
2150, 0.00994207, 300.39, 450, 150, 75
2160, 0.00994207, 298.793, 450, 150, 75
2170, 0.00994207, 297.6, 450, 150, 75
2180, 0.00994207, 296.362, 450, 150, 75
2190, 0.00994207, 295.234, 450, 150, 75
2200, 0.00994207, 294.325, 450, 150, 75
2210, 0.00994207, 293.156, 450, 150, 75
2220, 0.00994207, 291.965, 450, 150, 75
2230, 0.00994207, 290.767, 450, 150, 75
2240, 0.00994207, 290.078, 450, 150, 75
2250, 0.00994207, 289.621, 450, 150, 75
2260, 0.00994207, 288.985, 450, 150, 75
2270, 0.00994207, 288.253, 450, 150, 75
2280, 0.00994207, 287.531, 450, 150, 75
2290, 0.00994207, 286.754, 450, 150, 75
2300, 0.00994207, 286.135, 450, 150, 75
2310, 0.00994207, 285.381, 450, 150, 75
2320, 0.00994207, 284.344, 450, 150, 75
2330, 0.00994207, 283.148, 450, 150, 75
2340, 0.00994207, 282.057, 450, 150, 75
2350, 0.00994207, 281.092, 450, 150, 75
2360, 0.00994207, 280.078, 450, 150, 75
2370, 0.00994207, 279.29, 450, 150, 75
2380, 0.00994207, 278.97, 450, 150, 75
2390, 0.00994207, 278.331, 450, 150, 75
2400, 0.00994207, 277.934, 450, 150, 75
2410, 0.00994207, 278.584, 450, 150, 75
2420, 0.00994207, 279.397, 450, 150, 75
2430, 0.00994207, 279.808, 450, 150, 75
2440, 0.00994207, 280.026, 450, 150, 75
2450, 0.00994207, 279.834, 450, 150, 75
2460, 0.00994207, 279.867, 450, 150, 75
2470, 0.00994207, 279.687, 450, 150, 75
2480, 0.00994207, 279.873, 450, 150, 75
2490, 0.00994207, 279.894, 450, 150, 75
2500, 0.00994207, 279.916, 450, 150, 75
2510, 0.00994207, 280.015, 450, 150, 75
2520, 0.00994207, 280.207, 450, 150, 75
2530, 0.00994207, 280.687, 450, 150, 75
2540, 0.00994207, 281.634, 450, 150, 75
2550, 0.00994207, 281.862, 450, 150, 75
2560, 0.00994207, 282.6, 450, 150, 75
2570, 0.00994207, 282.822, 450, 150, 75
2580, 0.00994207, 283.159, 450, 150, 75
2590, 0.00994207, 283.61, 450, 150, 75
2600, 0.00994207, 283.497, 450, 150, 75
2610, 0.00994207, 282.952, 450, 150, 75
2620, 0.00994207, 282.629, 450, 150, 75
2630, 0.00994207, 282.617, 450, 150, 75
2640, 0.00994207, 282.682, 450, 150, 75
2650, 0.00994207, 283.359, 450, 150, 75
2660, 0.00994207, 284.119, 450, 150, 75
2670, 0.00994207, 284.886, 450, 150, 75
2680, 0.00994207, 286.008, 450, 150, 75
2690, 0.00994207, 287.263, 450, 150, 75
2700, 0.00994207, 288.835, 450, 150, 75
2710, 0.00994207, 290.713, 450, 150, 75
2720, 0.00994207, 292.033, 450, 150, 75
2730, 0.00994207, 293.336, 450, 150, 75
2740, 0.00994207, 294.594, 450, 150, 75
2750, 0.00994207, 296.313, 450, 150, 75
2760, 0.00994207, 297.955, 450, 150, 75
2770, 0.00994207, 299.083, 450, 150, 75
2780, 0.00994207, 299.281, 450, 150, 75
2790, 0.00994207, 299.274, 450, 150, 75
2800, 0.00994207, 298.677, 450, 150, 75
2810, 0.00994207, 298.158, 450, 150, 75
2820, 0.00994207, 297.277, 450, 150, 75
2830, 0.00994207, 296.601, 450, 150, 75
2840, 0.00994207, 295.767, 450, 150, 75
2850, 0.00994207, 295.275, 450, 150, 75
2860, 0.00994207, 295.224, 450, 150, 75
2870, 0.00994207, 294.982, 450, 150, 75
2880, 0.00994207, 294.804, 450, 150, 75
2890, 0.00994207, 294.497, 450, 150, 75
2900, 0.00994207, 294.073, 450, 150, 75
2910, 0.00994207, 294.13, 450, 150, 75
2920, 0.00994207, 293.86, 450, 150, 75
2930, 0.00994207, 293.323, 450, 150, 75
2940, 0.00994207, 292.906, 450, 150, 75
2950, 0.00994207, 292.682, 450, 150, 75
2960, 0.00994207, 292.175, 450, 150, 75
2970, 0.00994207, 291.734, 450, 150, 75
2980, 0.00994207, 291.097, 450, 150, 75
2990, 0.00994207, 290.484, 450, 150, 75
3000, 0.00994207, 289.872, 450, 150, 75
3010, 0.00994207, 288.988, 450, 150, 75
3020, 0.00994207, 288.106, 450, 150, 75
3030, 0.00994207, 287.491, 450, 150, 75
3040, 0.00994207, 287.154, 450, 150, 75
3050, 0.00994207, 287.285, 450, 150, 75
3060, 0.00994207, 287.372, 450, 150, 75
3070, 0.00994207, 287.539, 450, 150, 75
3080, 0.00994207, 287.091, 450, 150, 75
3090, 0.00994207, 286.463, 450, 150, 75
3100, 0.00994207, 285.9, 450, 150, 75
3110, 0.00994207, 285.33, 450, 150, 75
3120, 0.00994207, 284.928, 450, 150, 75
3130, 0.00994207, 284.966, 450, 150, 75
3140, 0.00994207, 285.007, 450, 150, 75
3150, 0.00994207, 285.232, 450, 150, 75
3160, 0.00994207, 285.468, 450, 150, 75
3170, 0.00994207, 285.357, 450, 150, 75
3180, 0.00994207, 285.386, 450, 150, 75
3190, 0.00994207, 285.16, 450, 150, 75
3200, 0.00994207, 284.78, 450, 150, 75
3210, 0.00994207, 284.166, 450, 150, 75
3220, 0.00994207, 283.37, 450, 150, 75
3230, 0.00994207, 282.847, 450, 150, 75
3240, 0.00994207, 282.167, 450, 150, 75
3250, 0.00994207, 281.932, 450, 150, 75
3260, 0.00994207, 282.115, 450, 150, 75
3270, 0.00994207, 282.25, 450, 150, 75
3280, 0.00994207, 281.719, 450, 150, 75
3290, 0.00994207, 281.139, 450, 150, 75
3300, 0.00994207, 280.312, 450, 150, 75
3310, 0.00994207, 279.096, 450, 150, 75
3320, 0.00994207, 277.857, 450, 150, 75
3330, 0.00994207, 276.692, 450, 150, 75
3340, 0.00994207, 275.751, 450, 150, 75
3350, 0.00994207, 274.946, 450, 150, 75
3360, 0.00994207, 273.937, 450, 150, 75
3370, 0.00994207, 272.996, 450, 150, 75
3380, 0.00994207, 272.023, 450, 150, 75
3390, 0.00994207, 271.137, 450, 150, 75
3400, 0.00994207, 271.028, 450, 150, 75
3410, 0.00994207, 271.25, 450, 150, 75
3420, 0.00994207, 271.869, 450, 150, 75
3430, 0.00994207, 272.587, 450, 150, 75
3440, 0.00994207, 272.791, 450, 150, 75
3450, 0.00994207, 273.441, 450, 150, 75
3460, 0.00994207, 274.578, 450, 150, 75
3470, 0.00994207, 275.351, 450, 150, 75
3480, 0.00994207, 275.899, 450, 150, 75
3490, 0.00994207, 276.883, 450, 150, 75
3500, 0.00994207, 277.861, 450, 150, 75
3510, 0.00994207, 278.852, 450, 150, 75
3520, 0.00994207, 279.703, 450, 150, 75
3530, 0.00994207, 279.659, 450, 150, 75
3540, 0.00994207, 279.416, 450, 150, 75
3550, 0.00994207, 279.329, 450, 150, 75
3560, 0.00994207, 279.283, 450, 150, 75
3570, 0.00994207, 279.007, 450, 150, 75
3580, 0.00994207, 278.479, 450, 150, 75
3590, 0.00994207, 278.291, 450, 150, 75
3600, 0.00994207, 278.436, 450, 150, 75
3610, 0.00994207, 278.875, 450, 150, 75
3620, 0.00994207, 278.985, 450, 150, 75
3630, 0.00994207, 279.036, 450, 150, 75
3640, 0.00994207, 278.601, 450, 150, 75
3650, 0.00994207, 278.231, 450, 150, 75
3660, 0.00994207, 277.512, 450, 150, 75
3670, 0.00994207, 277.47, 450, 150, 75
3680, 0.00994207, 277.144, 450, 150, 75
3690, 0.00994207, 276.586, 450, 150, 75
3700, 0.00994207, 276.09, 450, 150, 75
3710, 0.00994207, 276.164, 450, 150, 75
3720, 0.00994207, 276.477, 450, 150, 75
3730, 0.00994207, 276.772, 450, 150, 75
3740, 0.00994207, 277.513, 450, 150, 75
3750, 0.00994207, 278.531, 450, 150, 75
3760, 0.00994207, 279.428, 450, 150, 75
3770, 0.00994207, 280.06, 450, 150, 75
3780, 0.00994207, 280.205, 450, 150, 75
3790, 0.00994207, 280.668, 450, 150, 75
3800, 0.00994207, 281.164, 450, 150, 75
3810, 0.00994207, 281.439, 450, 150, 75
3820, 0.00994207, 282.078, 450, 150, 75
3830, 0.00994207, 282.897, 450, 150, 75
3840, 0.00994207, 283.73, 450, 150, 75
3850, 0.00994207, 284.234, 450, 150, 75
3860, 0.00994207, 283.982, 450, 150, 75
3870, 0.00994207, 283.729, 450, 150, 75
3880, 0.00994207, 283.676, 450, 150, 75
3890, 0.00994207, 283.602, 450, 150, 75
3900, 0.00994207, 283.859, 450, 150, 75
3910, 0.00994207, 283.629, 450, 150, 75
3920, 0.00994207, 283.196, 450, 150, 75
3930, 0.00994207, 282.291, 450, 150, 75
3940, 0.00994207, 280.852, 450, 150, 75
3950, 0.00994207, 279.218, 450, 150, 75
3960, 0.00994207, 277.975, 450, 150, 75
3970, 0.00994207, 277.185, 450, 150, 75
3980, 0.00994207, 277.324, 450, 150, 75
3990, 0.00994207, 278.144, 450, 150, 75
4000, 0.00994207, 278.884, 450, 150, 75
4010, 0.00994207, 279.647, 450, 150, 75
4020, 0.00994207, 279.906, 450, 150, 75
4030, 0.00994207, 279.579, 450, 150, 75
4040, 0.00994207, 279.474, 450, 150, 75
4050, 0.00994207, 280.309, 450, 150, 75
4060, 0.00994207, 281.01, 450, 150, 75
4070, 0.00994207, 281.294, 450, 150, 75
4080, 0.00994207, 281.201, 450, 150, 75
4090, 0.00994207, 280.84, 450, 150, 75
4100, 0.00994207, 280.2, 450, 150, 75
4110, 0.00994207, 279.525, 450, 150, 75
4120, 0.00994207, 278.622, 450, 150, 75
4130, 0.00994207, 277.526, 450, 150, 75
4140, 0.00994207, 276.741, 450, 150, 75
4150, 0.00994207, 275.883, 450, 150, 75
4160, 0.00994207, 275.217, 450, 150, 75
4170, 0.00994207, 274.778, 450, 150, 75
4180, 0.00994207, 274.393, 450, 150, 75
4190, 0.00994207, 274.291, 450, 150, 75
4200, 0.00994207, 274.038, 450, 150, 75
4210, 0.00994207, 273.842, 450, 150, 75
4220, 0.00994207, 273.961, 450, 150, 75
4230, 0.00994207, 273.795, 450, 150, 75
4240, 0.00994207, 273.531, 450, 150, 75
4250, 0.00994207, 272.32, 450, 150, 75
4260, 0.00994207, 271.231, 450, 150, 75
4270, 0.00994207, 270.399, 450, 150, 75
4280, 0.00994207, 270.172, 450, 150, 75
4290, 0.00994207, 269.209, 450, 150, 75
4300, 0.00994207, 268.206, 450, 150, 75
4310, 0.00994207, 268.319, 450, 150, 75
4320, 0.00994207, 268.501, 450, 150, 75
4330, 0.00994207, 269.016, 450, 150, 75
4340, 0.00994207, 269.583, 450, 150, 75
4350, 0.00994207, 269.588, 450, 150, 75
4360, 0.00994207, 269.302, 450, 150, 75
4370, 0.00994207, 269.536, 450, 150, 75
4380, 0.00994207, 269.607, 450, 150, 75
4390, 0.00994207, 270.034, 450, 150, 75
4400, 0.00994207, 270.527, 450, 150, 75
4410, 0.00994207, 270.391, 450, 150, 75
4420, 0.00994207, 270.059, 450, 150, 75
4430, 0.00994207, 270.361, 450, 150, 75
4440, 0.00994207, 270.188, 450, 150, 75
4450, 0.00994207, 270.272, 450, 150, 75
4460, 0.00994207, 270.559, 450, 150, 75
4470, 0.00994207, 271.113, 450, 150, 75
4480, 0.00994207, 272.088, 450, 150, 75
4490, 0.00994207, 273.124, 450, 150, 75
4500, 0.00994207, 274.572, 450, 150, 75
4510, 0.00994207, 275.643, 450, 150, 75
4520, 0.00994207, 276.404, 450, 150, 75
4530, 0.00994207, 277.377, 450, 150, 75
4540, 0.00994207, 278.147, 450, 150, 75
4550, 0.00994207, 278.748, 450, 150, 75
4560, 0.00994207, 279.192, 450, 150, 75
4570, 0.00994207, 279.984, 450, 150, 75
4580, 0.00994207, 281.178, 450, 150, 75
4590, 0.00994207, 282.637, 450, 150, 75
4600, 0.00994207, 283.929, 450, 150, 75
4610, 0.00994207, 285.004, 450, 150, 75
4620, 0.00994207, 285.073, 450, 150, 75
4630, 0.00994207, 284.82, 450, 150, 75
4640, 0.00994207, 285.088, 450, 150, 75
4650, 0.00994207, 285.333, 450, 150, 75
4660, 0.00994207, 285.651, 450, 150, 75
4670, 0.00994207, 286.061, 450, 150, 75
4680, 0.00994207, 286.482, 450, 150, 75
4690, 0.00994207, 286.313, 450, 150, 75
4700, 0.00994207, 285.736, 450, 150, 75
4710, 0.00994207, 285.778, 450, 150, 75
4720, 0.00994207, 285.938, 450, 150, 75
4730, 0.00994207, 285.823, 450, 150, 75
4740, 0.00994207, 285.454, 450, 150, 75
4750, 0.00994207, 284.936, 450, 150, 75
4760, 0.00994207, 284.463, 450, 150, 75
4770, 0.00994207, 285.278, 450, 150, 75
4780, 0.00994207, 287.029, 450, 150, 75
4790, 0.00994207, 288.432, 450, 150, 75
4800, 0.00994207, 289.112, 450, 150, 75
4810, 0.00994207, 290.116, 450, 150, 75
4820, 0.00994207, 291.7, 450, 150, 75
4830, 0.00994207, 293.959, 450, 150, 75
4840, 0.00994207, 295.661, 450, 150, 75
4850, 0.00994207, 296.932, 450, 150, 75
4860, 0.00994207, 298.122, 450, 150, 75
4870, 0.00994207, 299.589, 450, 150, 75
4880, 0.00994207, 300.832, 450, 150, 75
4890, 0.00994207, 301.261, 450, 150, 75
4900, 0.00994207, 301.153, 450, 150, 75
4910, 0.00994207, 301.021, 450, 150, 75
4920, 0.00994207, 301.305, 450, 150, 75
4930, 0.00994207, 301.556, 450, 150, 75
4940, 0.00994207, 301.379, 450, 150, 75
4950, 0.00994207, 301.318, 450, 150, 75
